Operon_1	IMGVR_UViG_2512564074_000004|2512564074|2512571865|2172747-2228723_16
Operon_1746	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_3
Operon_1747	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_9
Operon_1748	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_10
Operon_1749	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_40
Operon_1749	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_41
Operon_1750	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_43
Operon_1750	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_44
Operon_1750	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_45
Operon_1750	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_46
Operon_1750	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_47
Operon_1750	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_48
Operon_1751	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_51
Operon_1752	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_52
Operon_1753	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_53
Operon_1754	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_4
Operon_1754	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_5
Operon_1754	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_6
Operon_1754	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_7
Operon_1754	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_8
Operon_1755	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_11
Operon_1755	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_12
Operon_1755	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_13
Operon_1756	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_14
Operon_1756	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_15
Operon_1756	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_16
Operon_1757	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_17
Operon_1758	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_18
Operon_1759	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_19
Operon_1760	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_20
Operon_1761	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_21
Operon_1761	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_22
Operon_1761	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_23
Operon_1761	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_24
Operon_1761	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_25
Operon_1761	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_26
Operon_1761	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_27
Operon_1762	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_28
Operon_1762	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_29
Operon_1763	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_30
Operon_1764	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_31
Operon_1765	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_32
Operon_1765	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_33
Operon_1765	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_34
Operon_1765	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_35
Operon_1766	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_36
Operon_1767	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_37
Operon_1767	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_38
Operon_1768	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_39
Operon_1769	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_42
Operon_1770	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_49
Operon_1771	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_50
Operon_1772	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_54
Operon_1773	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_55
Operon_1774	IMGVR_UViG_2850319276_000003|2850319276|2850319314|96161-142039_56
Operon_1775	IMGVR_UViG_2852023435_000001|2852023435|2852023453_1
Operon_1775	IMGVR_UViG_2852023435_000001|2852023435|2852023453_2
Operon_1776	IMGVR_UViG_2852023435_000001|2852023435|2852023453_3
Operon_1777	IMGVR_UViG_2852023435_000001|2852023435|2852023453_4
Operon_1777	IMGVR_UViG_2852023435_000001|2852023435|2852023453_5
Operon_1777	IMGVR_UViG_2852023435_000001|2852023435|2852023453_6
Operon_1778	IMGVR_UViG_2852023435_000001|2852023435|2852023453_7
Operon_1779	IMGVR_UViG_2852023435_000001|2852023435|2852023453_9
Operon_1780	IMGVR_UViG_2852023435_000001|2852023435|2852023453_33
Operon_1781	IMGVR_UViG_2852023435_000001|2852023435|2852023453_8
Operon_1782	IMGVR_UViG_2852023435_000001|2852023435|2852023453_10
Operon_1782	IMGVR_UViG_2852023435_000001|2852023435|2852023453_11
Operon_1782	IMGVR_UViG_2852023435_000001|2852023435|2852023453_12
Operon_1782	IMGVR_UViG_2852023435_000001|2852023435|2852023453_13
Operon_1782	IMGVR_UViG_2852023435_000001|2852023435|2852023453_14
Operon_1783	IMGVR_UViG_2852023435_000001|2852023435|2852023453_15
Operon_1783	IMGVR_UViG_2852023435_000001|2852023435|2852023453_16
Operon_1783	IMGVR_UViG_2852023435_000001|2852023435|2852023453_17
Operon_1783	IMGVR_UViG_2852023435_000001|2852023435|2852023453_18
Operon_1783	IMGVR_UViG_2852023435_000001|2852023435|2852023453_19
Operon_1783	IMGVR_UViG_2852023435_000001|2852023435|2852023453_20
Operon_1784	IMGVR_UViG_2852023435_000001|2852023435|2852023453_21
Operon_1784	IMGVR_UViG_2852023435_000001|2852023435|2852023453_22
Operon_1784	IMGVR_UViG_2852023435_000001|2852023435|2852023453_23
Operon_1785	IMGVR_UViG_2852023435_000001|2852023435|2852023453_24
Operon_1785	IMGVR_UViG_2852023435_000001|2852023435|2852023453_25
Operon_1786	IMGVR_UViG_2852023435_000001|2852023435|2852023453_26
Operon_1786	IMGVR_UViG_2852023435_000001|2852023435|2852023453_27
Operon_1786	IMGVR_UViG_2852023435_000001|2852023435|2852023453_28
Operon_1786	IMGVR_UViG_2852023435_000001|2852023435|2852023453_29
Operon_1786	IMGVR_UViG_2852023435_000001|2852023435|2852023453_30
Operon_1786	IMGVR_UViG_2852023435_000001|2852023435|2852023453_31
Operon_1787	IMGVR_UViG_2852023435_000001|2852023435|2852023453_32
Operon_1788	IMGVR_UViG_2852023435_000001|2852023435|2852023453_34
Operon_1789	IMGVR_UViG_2852023435_000001|2852023435|2852023453_35
Operon_1789	IMGVR_UViG_2852023435_000001|2852023435|2852023453_36
Operon_1789	IMGVR_UViG_2852023435_000001|2852023435|2852023453_37
Operon_1790	IMGVR_UViG_2852023435_000001|2852023435|2852023453_38
Operon_1791	IMGVR_UViG_2852023435_000001|2852023435|2852023453_39
Operon_1791	IMGVR_UViG_2852023435_000001|2852023435|2852023453_40
Operon_1792	IMGVR_UViG_2852023435_000001|2852023435|2852023453_41
Operon_1793	IMGVR_UViG_2852023435_000001|2852023435|2852023453_42
Operon_1793	IMGVR_UViG_2852023435_000001|2852023435|2852023453_43
Operon_1793	IMGVR_UViG_2852023435_000001|2852023435|2852023453_44
Operon_1794	IMGVR_UViG_2852023435_000001|2852023435|2852023453_45
Operon_1795	IMGVR_UViG_2852023435_000001|2852023435|2852023453_46
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_13
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_14
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_15
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_16
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_17
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_18
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_19
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_20
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_21
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_22
Operon_1796	IMGVR_UViG_2852318745_000004|2852318745|2852318755_23
Operon_1797	IMGVR_UViG_2852318745_000004|2852318745|2852318755_24
Operon_1797	IMGVR_UViG_2852318745_000004|2852318745|2852318755_25
Operon_1797	IMGVR_UViG_2852318745_000004|2852318745|2852318755_26
Operon_1798	IMGVR_UViG_2852318745_000004|2852318745|2852318755_30
Operon_1798	IMGVR_UViG_2852318745_000004|2852318745|2852318755_31
Operon_1799	IMGVR_UViG_2852318745_000004|2852318745|2852318755_32
Operon_1800	IMGVR_UViG_2852318745_000004|2852318745|2852318755_33
Operon_1801	IMGVR_UViG_2852318745_000004|2852318745|2852318755_1
Operon_1801	IMGVR_UViG_2852318745_000004|2852318745|2852318755_2
Operon_1801	IMGVR_UViG_2852318745_000004|2852318745|2852318755_3
Operon_1801	IMGVR_UViG_2852318745_000004|2852318745|2852318755_4
Operon_1802	IMGVR_UViG_2852318745_000004|2852318745|2852318755_5
Operon_1802	IMGVR_UViG_2852318745_000004|2852318745|2852318755_6
Operon_1802	IMGVR_UViG_2852318745_000004|2852318745|2852318755_7
Operon_1802	IMGVR_UViG_2852318745_000004|2852318745|2852318755_8
Operon_1802	IMGVR_UViG_2852318745_000004|2852318745|2852318755_9
Operon_1802	IMGVR_UViG_2852318745_000004|2852318745|2852318755_10
Operon_1802	IMGVR_UViG_2852318745_000004|2852318745|2852318755_11
Operon_1803	IMGVR_UViG_2852318745_000004|2852318745|2852318755_12
Operon_1804	IMGVR_UViG_2852318745_000004|2852318745|2852318755_27
Operon_1804	IMGVR_UViG_2852318745_000004|2852318745|2852318755_28
Operon_1804	IMGVR_UViG_2852318745_000004|2852318745|2852318755_29
Operon_1805	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_1
Operon_1806	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_4
Operon_1807	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_11
Operon_1808	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_12
Operon_1809	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_14
Operon_1810	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_2
Operon_1810	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_3
Operon_1811	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_5
Operon_1811	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_6
Operon_1811	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_7
Operon_1812	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_8
Operon_1813	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_9
Operon_1813	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_10
Operon_1814	IMGVR_UViG_2854147632_000004|2854147632|2854147663|15538-26781_13
Operon_1815	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_4
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_5
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_6
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_7
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_8
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_9
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_10
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_11
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_12
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_13
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_14
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_15
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_16
Operon_1816	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_17
Operon_1817	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_21
Operon_1818	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_27
Operon_1818	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_28
Operon_1819	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_31
Operon_1819	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_32
Operon_1819	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_33
Operon_1819	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_34
Operon_1820	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_35
Operon_1820	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_36
Operon_1820	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_37
Operon_1821	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_40
Operon_1822	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_42
Operon_1823	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_44
Operon_1823	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_45
Operon_1823	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_46
Operon_1823	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_47
Operon_1823	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_48
Operon_1823	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_49
Operon_1824	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_50
Operon_1824	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_51
Operon_1824	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_52
Operon_1824	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_53
Operon_1824	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_54
Operon_1824	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_55
Operon_1824	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_56
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_57
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_58
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_59
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_60
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_61
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_62
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_63
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_64
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_65
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_66
Operon_1825	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_67
Operon_1826	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_1
Operon_1827	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_2
Operon_1827	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_3
Operon_1828	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_18
Operon_1829	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_19
Operon_1829	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_20
Operon_1830	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_22
Operon_1830	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_23
Operon_1830	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_24
Operon_1830	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_25
Operon_1830	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_26
Operon_1831	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_29
Operon_1831	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_30
Operon_1832	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_38
Operon_1832	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_39
Operon_1833	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_41
Operon_1834	IMGVR_UViG_2856896903_000002|2856896903|2856896903|6808801-6852474_43
Operon_1835	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_1
Operon_1835	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_2
Operon_1836	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_3
Operon_1836	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_4
Operon_1837	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_5
Operon_1838	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_6
Operon_1839	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_7
Operon_1839	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_8
Operon_1840	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_9
Operon_1840	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_10
Operon_1840	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_11
Operon_1841	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_12
Operon_1842	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_13
Operon_1842	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_14
Operon_1842	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_15
Operon_1843	IMGVR_UViG_2858178296_000003|2858178296|2858178302|376-17891_16
Operon_1844	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_4
Operon_1844	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_5
Operon_1845	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_6
Operon_1845	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_7
Operon_1846	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_8
Operon_1846	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_9
Operon_1846	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_10
Operon_1846	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_11
Operon_1846	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_12
Operon_1846	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_13
Operon_1846	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_14
Operon_1847	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_15
Operon_1847	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_16
Operon_1847	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_17
Operon_1847	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_18
Operon_1848	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_19
Operon_1848	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_20
Operon_1848	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_21
Operon_1848	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_22
Operon_1849	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_23
Operon_1850	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_25
Operon_1850	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_26
Operon_1850	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_27
Operon_1851	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_28
Operon_1852	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_29
Operon_1852	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_30
Operon_1853	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_31
Operon_1853	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_32
Operon_1853	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_33
Operon_1853	IMGVR_UViG_2863389319_000001|2863389319|2863389319|1440236-1534664_34
